id,company_id,project_id,main,sku,ean,isbn10,title,description,images2,size,categories,brand,gender,author,publisher,binding,edition,number_of_pages,dimensions,weight,publish_date,language,delivery,amazon_rank_number,spnl_stock,spnl_cost,spfr_stock,spfr_cost,sp1_stock,sp1_cost,sp2_stock,sp2_cost,sp3_stock,sp3_cost,sp5_stock,sp5_cost,sp7_stock,sp7_cost,image_ids,added_import_id,processing_stock
33932,1,1,1,NULL,9.78379E+12,3785581963,The Magic Baumhaus Junior (Volume 1) - Adventure with Dinosaurs: Children's Book to Read and First Read Yourself - With Coloured Illustrations - For Girls and Boys from 6 Years,"Books that children like to read + Popular topics: adventure, animals, foreign countries and dinosaurs + High quality hard cover + With many illustrations + Over 10 million books sold from the tree house series + Balanced text picture ratio + Large font + Short chapter + The popular children's book range by bestselling author Mary Pope Osborne to read and read yourself. The siblings Anne and Philipp travel through time with the magical tree house, discover far countries and experience exciting adventures. With many colourful pictures, especially suitable for children aged 6 and up. A tree house in the middle of the forest, like exciting! Curious Anne and Philipp climb up the rope ladder. Whoever it belongs to? But suddenly, the tree house starts to turn wild. Faster, faster and faster. When the children see out of the window, they hardly dare their eyes: they have traveled through time - and landed in the valley of dinosaurs! Based on the original edition ""In Valley of Dinosaurs"". Shortened and edited for reading with many coloured illustrations. More information on the range and great extras at: www.MagischesBaumhaus.de",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Mary Pope Osborne,Loewe Verlag GmbH,Hardcover,5th edition,74,15.5 x 1.4 x 21.2 cm,,24 Aug. 2015,,NULL,10095,0,0,0,0,46,6.51,51,6.51,0,0,0,0,0,0,10653,1,0
33933,1,1,1,NULL,9.7834E+12,3401606255,Ozeanis (1). Mit Karacho in die Tiefe: Bildgewaltige und hochspannende Unterwasser-Action ab 8 Jahren,"Die neue Abenteuerreihe vom Bestseller-Duo Anna Ruhe und Max Meinzold! ***Willkommen bei den Ozeanis-Wettrennen!Leevis Leben ist ein einziges Abenteuer. Zusammen mit seinen Freunden Kala und Enno nimmt er an den verbotenen Ozeanis-Wettrennen teil. Auf ihren Speed-Glydern rasen sie durch tiefe GewÃ¤sser und verworrene HÃ¶hlenlabyrinthe. Dabei werden sie von drei weiteren Teams verfolgt, den Mechs, den Yellies und den Deep Riders. Und jedes von ihnen ist wild entschlossen, beim nÃ¤chsten Rennen den Sieg einzufahren. Leevi tut alles, um seine Freunde nicht zu enttÃ¤uschen. Doch beim Rennen gerÃ¤t er in die Untiefen Seelands, wo das gefÃ¤hrlichste Tier von allen schon auf Beute lauert Ã¢â‚¬Â¦Band 2 der Reihe erscheint im Herbst 2023.Ã‚Â ** Die Arena Fun BÃ¼cher **Ã¢â‚¬Â¢ fesselnde GeschichtenÃ¢â‚¬Â¢Ã‚Â groÃŸe Schrift, kurze KapitelÃ¢â‚¬Â¢Ã‚Â ansprechendes Text-Bild-LeseerlebnisÃ¢â‚¬Â¢Ã‚Â viele Illustrationen in atemberaubender BildweltÃ¢â‚¬Â¢Ã‚Â fÃ¼r alle Leserinnen und Leser von 8-11 JahrenÃ¢â‚¬Â¢Ã‚Â fÃ¶rdert die Lesebegeisterung und LesekompetenzÃ¢â‚¬Â¢Ã‚Â beschert schnell Erfolgserlebnisse",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Anna Ruhe,Arena,Hardcover,,120,15.7 x 1.7 x 20.7 cm,,16 Mar. 2023,,NULL,30413,0,0,0,0,43,7.9,11,7.9,0,0,0,0,0,0,10654,1,0
33934,1,1,1,NULL,9.78346E+12,3458360832,Peter Pan: VollstÃ¤ndige Ausgabe (insel taschenbuch,"Peter Pan, die Geschichte vom Jungen, der nicht erwachsen werden wollte â€“ ursprÃ¼nglich fÃ¼r Erwachsene geschrieben â€“ ist heute einer der groÃŸen Klassiker der Kinderbuchliteratur. Generationen von Lesern haben begeistert die Abenteuer des fliegenden Jungen verfolgt, der Wendy und ihre BrÃ¼der mit nach Nimmerland nimmt, wo sie gemeinsam gegen den bÃ¶sen KapitÃ¤n Hook kÃ¤mpfen",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,J. M. Barrie,Insel Verlag,Paperback,4th edition,213,12 x 2 x 19 cm,,7 Jun. 2015,,NULL,250209,0,0,0,0,0,0,1,5.89,0,0,0,0,0,0,85519,1,0
33935,1,1,1,NULL,9.78355E+12,3551655952,Die Schule der magischen Tiere ermittelt 5: Der Gurkenschurke: Einfach Lesen Lernen | Mit EisbÃ¤r-Detektiv Murphy und den magischen Tieren macht Lesen lernen SpaÃŸ! (5,"Die Schule der magischen Tiere â€“ jetzt auch zum Lesenlernen!******Ideales Geschenk zum Schulanfang***""Dein Spiegel""-Bestsellerreihe - ausgezeichnet mit dem SPELL (Siegener Preis fÃ¼r Erstleseliteratur) und dem LEIPZIGER LESEKOMPASS 2021Ã‚Â In der Schule der magischen Tiere ist immer was los! Jetzt wird EisbÃ¤r Murphy zum Detektiv. Er lÃ¶st jeden Fall â€“ zusammen mit den magischen Tieren!Ã‚Â BAND 5: Der arme Direktor! Seine Gurke wurde geklaut â€“ ausgerechnet jetzt, wo der neue GurkenkÃ¶nig gewÃ¤hlt wird. Wer steckt dahinter? Vielleicht die Sportlehrerin, die nur GemÃ¼se knabbert? EisbÃ¤r-Detektiv Murphy und die magischen Tiere suchen den Gurkenschurken ... Leichte Kinderkrimis mit den beliebten magischen Tieren: ab 6 JahrenÃ‚Â Einfach Lesen lernen:Kleine Texteinheiten in Kombination mit vielen bunten BildernKurze SÃ¤tze und WÃ¶rtermit LeserÃ¤tselÃ‚Â ""Kurze SÃ¤tze, viele AbsÃ¤tze und die frÃ¶hlichen Illustrationen von Nina Dulleck sorgen dafÃ¼r, dass das Lesen Freude bereitet."" EselsohrDie digitale Ausgabe von Â»Der GurkenschurkeÃ‚Â« ist ausschlieÃŸlich als Fixed Format verfÃ¼gbar und eignet sich deshalb nur fÃ¼r Tablets und Smartphone-Apps",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Margit Auer,Carlsen,Hardcover,2nd edition,64,16.5 x 1.2 x 22 cm,,4/27/2023,,NULL,1407,0,0,0,0,100,5.47,11,5.47,0,0,0,0,0,0,10655,1,0
33936,1,1,1,NULL,9.78383E+12,3833733829,Die Nordseedetektive 1: Das geheimnisvolle Haus am Deich,"Emma und Lukas ziehen mit ihrem Papa Mick in die Villa ihres GroÃŸonkels an die Nordsee. Onkel Janssen war ein echter Meisterdetektiv! Ein GlÃ¼ck, dass er ein handgeschriebenes Buch mit all seinen Tipps und Tricks hinterlassen hat. Denn schon meldet sich eine Klientin, die Hilfe bei der Suche nach ihrem verschwundenen Ehemann braucht. Ganz klar, dass sich Emma, Lukas und Mick diesen Fall nicht durch die Lappen gehen lassen. Doch eine gute SpÃ¼rnase zu sein, ist gar nicht so einfach",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Klaus-Peter Wolf,JUMBO Neue Medien & Verlag GmbH,Hardcover,New edition,96,12.8 x 2 x 20 cm,,20 Feb. 2015,,NULL,10458,0,0,0,0,22,7.29,21,7.29,0,0,0,0,0,0,10656,1,0
33937,1,1,1,NULL,9.78396E+12,3957286476,"Der kleine Geist, der sein Buh verlor: Vorlesebuch fÃ¼r Kinder ab 4 Jahren","Als gruseliges Gespenst hat man vor allem eine Aufgabe: Leute erschrecken! Buh! Aber was, wenn statt des Buhs nur kalte Luft herauskommt? Dann ist es der Geist, der sich erschrickt. Genau das passiert unserem kleinen Geist â€“ und er macht sich auf die Suche nach seinem verlorenen Buh â€“ ohne das er einfach nicht er selbst ist. Also fliegt er durch die Nacht und bittet seine tierischen Freunde um Hilfe: die Eule, die ihm groÃŸzÃ¼gig ihr Uhhh! anbietet, die Kuh, die ihm ihr Muh! Ã¼berlassen wÃ¼rde. Auch die anderen Tiere sind bereit, dem Geist ihre Stimmen zu leihen. Doch das ist einfach nicht dasselbe. SchlieÃŸlich kommt dem kleinen Gespenst eine groÃŸartige Idee...Diese zauberhaft gereimte Geistergeschichte ist ein groÃŸer VorlesespaÃŸ und animiert zum Mitmachen der TiergerÃ¤usche",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Elaine Bickell,Knesebeck,Hardcover,4th edition,32,22.2 x 1.2 x 26.6 cm,,25 Aug. 2022,,NULL,88910,0,0,0,0,82,10.47,21,10.47,0,0,0,0,0,0,10657,1,0
33938,1,1,1,NULL,9.78396E+12,3961293457,Die Magie der 7 GÃ¶ttinnen (Band 1) â€“ Rick Riordan prÃ¤sentiert: Yuna und der letzte gefallene Stern: Fantasy-Abenteuer ab 10 Jahren,"Yuna Oh hat schon immer das GefÃ¼hl, dass sie nicht wirklich dazugehÃ¶rt. Nicht nur, weil sie adoptiert ist, sondern auch, weil sie, anders als der Rest ihrer Familie, keine magischen FÃ¤higkeiten besitzt. Als ihre Schwester Hattie offiziell in den Clan der Gom aufgenommen werden soll, schmieden die beiden Schwestern einen Plan: WÃ¤hrend der Zeremonie wird Hattie einen Teil ihrer Magie auf Yuna Ã¼bertragen. Doch dann passiert etwas, womit keine der beiden gerechnet hat, und Yuna muss ihr Zuhause hinter sich lassen, um ihre Schwester zu retten. Dabei erwarten sie nicht nur ihre grÃ¶ÃŸten Ã„ngste, sondern auch ein dÃ¼steres Geheimnis aus ihrer Vergangenheit, das das Potenzial hat, alles zu zerstÃ¶ren.Der erste Band einer fantastischen Trilogie! Von Rick Riordan empfohlen und perfekt fÃ¼r Fans von Percy Jackson, Magnus Chase und Aru gegen die GÃ¶tter",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Graci Kim,Karibu - ein Verlag der Edel Verlagsgruppe,Hardcover,1. edition,400,15.5 x 3.8 x 21.4 cm,,5/6/2023,,NULL,169791,0,0,0,0,41,11.77,0,0,0,0,0,0,0,0,10658,1,0
3321156,1,2,1,849292,4.54953E+12,NULL,Casio - DW-5600MW-7ER - G-Shock - horloge - Unisex - Wit - Kunststof Ã˜ 34x38 mm,Casio G-ShockÂ  DW-5600MW-7ER,,,Damesmode|Sieraden &amp; Horloges|Horloges|Polshorloges,Casio,Unisex,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"300,824,300,825,300,000,000,000",3,0
33939,1,1,1,NULL,9.78396E+12,3961855625,Elli: Ungeheuer geheim,"Elli, das kleine Gespenst, ist auf der Suche nach einem neuen Zuhause. Seit Tagen schon ist das kleine Gespenst unterwegs, da entdeckt es einen Rummelplatz und mittendrin eine giftgrÃ¼ne Geisterbahn. ""Vorsicht gefÃ¤hrlich"" steht am Eingang und das klingt perfekt, findet Elli. Aber bevor die Geisterbahnbewohner - das Monster Martha, der Vampir Vangrufti, die Fledermaus Flapflap und Knarf - ein neues Gespenst aufnehmen, muss Elli erst mal beweisen, was sie kann und wie gruselig sie sein kann. Das toll erzÃ¤hlte und gezeichnete Mutmachbuch von Klaus Baumgart Ã¼ber Gespenster, Kuscheltiere und das Eingestehen von SchwÃ¤chen - endlich wieder in Neuausgabe lieferbar. + Eine aufregend uns spannende Gruselgeschichte, die auch mit einem Kuscheltier zu tun hat. + Ein Mutmachbuch vom Bestsellerautor Klaus Baumgart (Erfinder von Â»Lauras SternÃ‚Â«), das Kindern die Angst vor Geistern und Gespenstern nimmt. Â»Flott geschrieben, toll und spannend illustriert, kurzweilig - kurzum: ein tolles Geister-/Gespenster-/Monster-Freundebuch.Ã‚Â« (Lesermeinung",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Klaus Baumgart,360 Grad Verlag GmbH,Hardcover,1st edition,32,25.9 x 0.9 x 27.4 cm,,16 Nov. 2023,,NULL,3154,0,0,0,0,89,9.81,3,9.81,0,0,0,0,0,0,10659,1,0
33940,1,1,1,NULL,9.7834E+12,3401718525,"Benno Bibers Bauernhof. Traktor, Kuh und Huhn â€“ da gibt es viel zu tun: Pappbilderbuch mit Klappen und Schiebern ab 2 Jahren","Ein Pappbilderbuch ab 2 mit Lieblingsheld: Benno Biber auf dem Bauernhof! Traktor fahren mit dem Schieber, mit Klappe in den Kuhstall schauen - hier gibt es so viel zu entdecken. Zahlreiche Spieleffekte und die Geschichte in Reimen sorgen fÃ¼r Abwechslung und Ãœberraschungen.Endlich einmal Bauer sein! Begeistert stÃ¼rzt sich Benno in die Arbeit, denn er darf zusammen mit Greta und Bruno auf den Bauernhof aufpassen, wÃ¤hrend Bauer Bert im Urlaub ist. Ob das wohl gutgeht? Kleine Pannen, groÃŸer SpaÃŸ mit den HÃ¼hnern, den KÃ¼hen, dem Traktor und dem MÃ¤hdrescher. Ein Bilderbuch fÃ¼r die Kleinstenzum Immer-Wieder-Anschauen und Durchspielen.AuÃŸerdem bei Arena erschienen:Benno Bibers Polizei, 2022Benno Bibers Autobuch, 2019Benno Bibers Feuerwehr, 2018Benno Bibers Baustelle, 2018",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Christine Kugler,Arena,Board book,,0,21.2 x 1.7 x 27.8 cm,,12 Jan. 2023,,NULL,15574,0,0,0,0,100,7.29,1,7.29,0,0,0,0,0,0,10660,1,0
33941,1,1,1,NULL,9.78341E+12,340774997X,Meer geht nicht (Super lesbar,"Du warst noch nie am Meer?Ã‚Â« Samuel, Bina und Sharif kÃ¶nnen es nicht fassen. Ihr neuer Freund Kevin war noch nicht mal an der Nordsee. Also starten die drei die Mission Â»Kevin ans Meer bringenÃ‚Â«. NatÃ¼rlich ohne ihre Eltern. Die haben eh nie Zeit fÃ¼r sowas. Und damit beginnt fÃ¼r die vier Freunde eine unvergessliche Reise â€“ inklusive Pannen, einem Meer, das gar keines ist, und jeder Menge Abenteuer.Ein abenteuerlicher Roadtrip â€“ leicht zu lesen und rasant erzÃ¤hlt. Einfach super lesbar!Mehr zu den super lesbaren BÃ¼chern unter www.superlesbar.de",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Oliver Uschmann,Gulliver von Beltz & Gelberg,Hardcover,Originalausgabe edition,143,12.6 x 1.7 x 20 cm,,12 Feb. 2020,,NULL,17094,0,0,0,0,30,7.48,0,0,0,0,0,0,0,0,10661,1,0
33942,1,1,1,NULL,9.78342E+12,3423622199,Sandalenwetter: Eine Liebesgeschichte (Reihe Hanser,"Zum ersten mal verliebt: Die schÃ¶nste aller KrankheitenKarl weiÃŸ gar nicht, was mit ihm los ist.Ã‚Â Aber immer, wenn Charlotte in seiner NÃ¤he ist, fÃ¼hlt er sich so komisch, und immer, wenn Charlotte gerade guckt, passieren ihm die peinlichsten Sachen.Ã‚Â Dabei findetÃ‚Â Karl Charlotte ziemlich toll.Also muss er handeln:Karl wird Charlotte schreiben, sie ins Kino einladen, zum Eisessen ...Ã‚Â Nur blÃ¶d, dass Charlotte morgen frÃ¼h schon in die Ferien fÃ¤hrt â€“ fÃ¼r sechs Wochen! Eine Ewigkeit! Aber fÃ¼r das GlÃ¼ck mÃ¼ssen manchmal Opfer gebracht werden: Schule schwÃ¤nzen, mit der Wahrheit locker umgehen und sich durch den GroÃŸstadtdschungel kÃ¤mpfen. Entschlossen nimmt Karl alle Herausforderungen an, denn am Ende des steinigen Wegs steht Charlotte.Zu diesem Buch finden Sie Quizfragen auf antolin.de",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Ute Wegmann,dtv Verlagsgesellschaft mbH & Co. KG,Paperback,19. edition,144,12 x 1.22 x 19.1 cm,,5/1/2005,,NULL,52139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10662,1,0
33943,1,1,1,NULL,9.78347E+12,3473380873,Kai jagt die Schulhofdiebe - Leserabe 3. Klasse - Erstlesebuch fÃ¼r Kinder ab 8 Jahren: Mit LeserÃ¤tsel (Leserabe - Schulausgabe in Broschur,"Schulausgabe in BroschurLesekompetenz durch erweiterten WortschatzMit WÃ¶rter-Glossar, LeserÃ¤tseln und GewinnspielKai hat ein Hobby: Geld. Seine Freunde haben ihm deswegen sogar den Spitznamen ""Die Bank"" gegeben. Kaum zu glauben, dass ausgerechnet Kai die Klassenkasse gestohlen wird. Das ganze Geld fÃ¼r den Ausflug in den VergnÃ¼gungspark! Zusammen mit seinem besten Freund nimmt Kai die Ermittlungen auf und schon bald haben die beiden eine heiÃŸe Spur",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Irene Margil,Ravensburger Verlag GmbH,Paperback,11th edition,64,14.6 x 0.7 x 21 cm,,5/1/2013,,NULL,3795,0,0,0,0,69,4.01,11,4.1,0,0,0,0,0,0,85520,1,0
33944,1,1,1,NULL,9.78347E+12,3473405221,"Dragon Ninjas, Band 5: Der Drache der Schatten (drachenstarkes Ninja-Abenteuer fÃ¼r Kinder ab 8 Jahren) (Dragon Ninjas, 5","Drachenstarkes Kinderbuch fÃ¼r mutige Ninjas ab 8 Jahren Ein geheimes Ninja-Internat, vier magische Waffen und ein bÃ¶ser Drache Mit coolen Illustrationen von Marek BlÃ¡ha Diese Ninjas sind drachenstark! Die jungen Dragon Ninjas Lian, Sui und Pepp haben es geschafft, die vier magischen Ninja-Waffen an sich zu bringen und den bÃ¶sen Drachen O-Gonsho zu besiegen. Doch kurz zuvor konnte dieser noch das Tor zur Unterwelt Ã¶ffnen, aus der nun ein noch viel gefÃ¤hrlicherer Feind in die Welt der Dragon Ninjas eindringt: der finstere Drache der Schatten",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Michael Petrowitz,Ravensburger Verlag GmbH,Hardcover,2nd edition,224,14.8 x 2.4 x 21.7 cm,,1 Mar. 2022,,NULL,56122,0,0,0,0,0,0,3,7.28,0,0,0,0,0,0,85521,1,0
33945,1,1,1,NULL,9.78347E+12,347340859X,"Catacombia, Band 3: HÃ¼ter der Flamme (spannendes Fantasy-Abenteuer ab 10 Jahren) (Catacombia, 3","Spannendes Fantasy-Abenteuer ab 10 Jahren Eine verborgene Stadt, eine dÃ¼stere Legende und ein furchtloser Held Vom Autor der Erfolgs-Trilogie Ã¢â‚¬Å¾Die Schule der AlyxaÃ¢â‚¬Å“ Band 1 ausgezeichnet mit dem ""Leipziger Lesekompass 2022""Tief unter der Erde verbirgt sich eine uralte Stadt voller Wunder und Magie. Doch in Catacombia schlummert auch ein dÃ¼steres Geheimnis Ã¢â‚¬Â¦ Erneut konnten Sam und Ella die PlÃ¤ne der machthungrigen DÃ¤monin Grimorga vereiteln. Doch der Preis dafÃ¼r ist hoch: Chaos und Unsicherheit breiten sich in Catacombia aus und der Kampf um die Herrschaft Ã¼ber die unterirdische Stadt droht an die Oberwelt zu schwappen. Nur die HÃ¼ter der Flamme kÃ¶nnen jetzt noch helfen. Allerdings scheint niemand zu wissen, wer diese geheimnisvollen Menschen sind â€“ und wo man sie findet",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,R.L. Ferguson,Ravensburger Verlag GmbH,Hardcover,1st edition,352,15.3 x 3.9 x 21 cm,,1 Dec. 2022,,NULL,65341,0,0,0,0,0,0,1,9.71,0,0,0,0,0,0,85522,1,0
3321157,1,2,1,849293,4.02161E+12,NULL,Goldwell Colorance Demi-permanent Hair Color #5n 120 Ml,<p>GOLDWELL Colorance Demi-permanent Hair Color #5n</p>,,120 ml,Beauty|Parfum|Herenparfum,GOLDWELL,Women,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"300,828,300,829",3,0
33946,1,1,1,NULL,9.78347E+12,3473408875,"Aru gegen die GÃ¶tter, Band 2: Im Reich des MeeresfÃ¼rsten (Rick Riordan Presents: abenteuerliche GÃ¶tter-Fantasy ab 10 Jahre) (Aru gegen die GÃ¶tter, 2","Humorvolles Fantasy-Abenteuer ab 10 Jahren Eine mutige Heldin stellt sich den GÃ¶ttern der indischen Mythologie entgegen - LesespaÃŸ garantiert! Von Ã¢â‚¬Å¾Percy JacksonÃ¢â‚¬Å“-Autor Rick Riordan persÃ¶nlich ausgewÃ¤hlt und empfohlen Wer die GÃ¶tter herausfordert, dem ist echt nicht zu helfen ... Eine Unheilsbotschaft versetzt die Anderwelt in Aufruhr: Pfeil und Bogen des Liebesgottes sind verschwunden! Und ausgerechnet Aru wird beschuldigt, sie gestohlen zu haben! Um ihre Unschuld zu beweisen (und ganz nebenbei das Universum zu retten â€“ schon wieder!), macht sie sich auf die Suche nach dem Dieb. Die Spur fÃ¼hrt Aru in ein magisches Unterwasserreich â€“ und zu einer legendÃ¤ren Schatzkammer. Kann sie die gÃ¶ttlichen Waffen dort aufspÃ¼ren",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Rick Riordan,Ravensburger Verlag GmbH,Hardcover,1st edition,448,16.3 x 4.1 x 21.6 cm,,1 Feb. 2023,,NULL,25778,0,0,0,0,24,10.32,6,10.32,0,0,0,0,0,0,85523,1,0
33947,1,1,1,NULL,9.78347E+12,3473408948,"Das ungeheimste Tagebuch der Welt!, Band 5: Wie mein durchgeknallter Bruder meine Klassenlehrerin verschwinden lieÃŸ Ã¢â‚¬Â¦ (Comic-Roman aus zwei ... (Das ungeheimste Tagebuch der Welt!, 5","Comic-Roman ab 10 Jahren â€“ sooo lustig! Zwei Perspektiven: brudernervig und schwesterwitzig! Mit genialen Illustrationen von Kristina Nowothnig Mit Paul in einer Klasse?! Karline ist entsetzt. Es bleibt ihr gar nichts anderes Ã¼brig, als sein Tagebuch zu lesen â€“ als SelbstschutzmaÃŸnahme! Karline zweifelt mal wieder am Verstand ihres Bruders. Der hat nÃ¤mlich einen fiesen Text Ã¼ber ihre gemeinsame Klassenlehrerin Frau Rohling verfasst und ihn dann auch noch laut vorgelesen! Seitdem ist Frau Rohling nicht mehr in der Schule aufgetaucht. Ihre Vertretung: Herr Kastenholz â€“ das leibhaftige Grauen in Cordhosen. Es gibt nur eine LÃ¶sung: Paul muss sich bei Frau Rohling entschuldigen! Doch wo steckt sie",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Anja FrÃ¶hlich,Ravensburger Verlag GmbH,Hardcover,1st edition,224,14.3 x 2.8 x 21.5 cm,,4/1/2023,,NULL,209138,0,0,0,0,18,7.89,6,7.89,0,0,0,0,0,0,85524,1,0
33948,1,1,1,NULL,9.78347E+12,3473416819,Wo ist bloÃŸ...? Mein Feuerwehr-Buch zum Sachen suchen,"Lustiges Such-Spielbuch fÃ¼r Feuerwehr-Fans ab 18 MonatenErste Vorlesegeschichte mit sympathischer ProtagonistinMit 2 stabilen Drehscheiben und vielen SuchbildernFÃ¶rdert spielerisch die Sprachentwicklung und FeinmotorikHilf Feuerwehrfrau Lina beim Sachen suchen! Linas Tag wird aufregend, der erste Notruf kam gerade rein! Aber wo ist ihr zweiter Handschuh? Und das FunkgerÃ¤t war doch eben noch hier... Hilf Lina, der schusseligen Feuerwehrfrau, die Sachen zu finden! Auf jeder wimmeligen Seite gibt es ganz viel zu entdecken. Mithilfe von Drehscheiben, die die Feinmotorik fÃ¶rdern, kÃ¶nnen die unterschiedlichsten Dinge auf den Seiten gesucht werden. ZusÃ¤tzlich sind die GegenstÃ¤nde auf den Drehscheiben benannt, das unterstÃ¼tzt die Sprachentwicklung",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Kathrin Lena Orso,Ravensburger Verlag GmbH,Board book,3rd edition,0,19 x 1.4 x 19 cm,,7/1/2022,,NULL,116897,0,0,0,0,0,0,3,6.68,0,0,0,0,0,0,85525,1,0
33949,1,1,1,NULL,9.78355E+12,3551352240,Allein in der Wildnis: Ein packendes Jugendbuch fÃ¼r alle Abenteuerer ab 10,"Ein Leseerlebnis erster GÃ¼teÃ‚Â MAGAZIN schuleBrian ist zwÃ¶lf Jahre alt und seine Eltern sind geschieden. Er sitzt in einem kleinen Flugzeug und weiÃŸ nicht, ob er sich auf den Sommer bei seinem Vater freuen soll. PlÃ¶tzlich erleidet der Pilot einen Herzinfarkt und stirbt, Brian ist allein am Himmel, vor sich Instrumente, mit denen er nicht umgehen kann, im Herzen die Gewissheit des Todes. Und dann kommt der Absturz. Doch Brian Ã¼berlebt und es beginnt eine wahre Robinsonade. Er Â»erfindetÃ‚Â« das Feuer neu, den Bau eines Unterschlupfs, er fertigt Pfeil und Bogen ...Ausgezeichnet mit der Newbery Medal",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Gary Paulsen,Carlsen,Pocket Book,50th edition,0,12 x 1.34 x 18.7 cm,,23 Feb. 2003,,NULL,1478,0,0,0,0,95,4.25,0,0,0,0,0,0,0,0,10663,1,0
33950,1,1,1,NULL,9.78347E+12,3473460656,Ninjageschichten - Leserabe ab 2. Klasse - Erstlesebuch fÃ¼r Kinder ab 7 Jahren: Leserabe ab 2. Klasse - Erstlesebuch fÃ¼r Kinder ab 7 Jahren. Mit Fragen zum Text (Leserabe - 2. Lesestufe,"FÃ¼r Leseprofis ab 7 JahrenLesen lernen ab der 2. KlasseBeliebtes Thema NinjasLesemotivation durch spannende GeschichtenMit VerstÃ¤ndnisfragen zum TextNiklas erlebt aufregende Ferien bei seiner Ninja-Cousine. Yuri, Mia und Otto mÃ¼ssen im Ninja-Internat eine besondere PrÃ¼fung bestehen. Und Anton wird stÃ¤ndig Ã¼bersehen â€“ bis er ein Ninja wird ... Lesen lernen wie im Flug! Die KinderbÃ¼cher der Reihe Leserabe â€“ 2. Lesestufe wurden mit PÃ¤dagogen entwickelt und richten sich an fortgeschrittene Erstleser ab der 2. Klasse. Spannende Geschichten in Fibelschrift wecken die Lesemotivation von MÃ¤dchen und Jungen ab 7 Jahren. Durch VerstÃ¤ndnisfragen zum Text wird das Gelesene spielerisch Ã¼berprÃ¼ft.Empfohlen von Stiftung Lesen, gelistet bei Antolin. Weitere Informationen auf leserabe.de",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Michael Petrowitz,Ravensburger Verlag GmbH,Hardcover,4th edition,48,17.6 x 1.2 x 24.2 cm,,1 Jun. 2021,,NULL,6094,0,0,0,0,18,5.46,0,0,0,0,0,0,0,0,85526,1,0
33951,1,1,1,NULL,9.78347E+12,3473461946,Baumhausgeschichten - Leserabe ab 1. Klasse - Erstlesebuch fÃ¼r Kinder ab 6 Jahren (mit Mildenberger Silbenmethode) (Leserabe mit Mildenberger Silbenmethode,"Silbengeschichten zum LesenlernenOriginal Mildenberger SilbenmethodeErstlesebuch mit drei Geschichten vom BaumhausSilben in Blau und Rot helfen beim Lesenlernen und verbessern die RechtschreibungMit lustigen LeserÃ¤tseln und GewinnspielLesen lernen wie im Flug! Was soll Basti nur mit all den Brettern als Geburtstagsgeschenk? Mit seinen GÃ¤sten ein Baumhaus bauen, ist doch klar! Mara und Mick haben schon ein Baumhaus, aber es muss dringend gestrichen werden. Leider haben die Geschwister dafÃ¼r kein Geld. Sie mÃ¼ssen sich etwas einfallen lassen. Und Ole und Madita wollen unbedingt verhindern, dass ihr Lieblingsbaum gefÃ¤llt wird",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Martin Klein,Ravensburger Verlag GmbH,Paperback,5th edition,48,17 x 0.5 x 23.5 cm,,15 Jan. 2022,,NULL,196,0,0,0,0,100,4.01,21,4.1,0,0,0,0,0,0,85527,1,0
